ticker,exchange,assetType,priceCurrency,startDate,endDate
UUUU-WS,NYSE MKT,Stock,USD,2017-01-10,2021-03-10
UVE,NYSE,Stock,USD,2003-06-06,2021-03-10
UVG,NYSE ARCA,ETF,USD,2007-02-22,2015-01-16
UVSP,NASDAQ,Stock,USD,1998-04-16,2021-03-10
UVT,NYSE ARCA,ETF,USD,2007-02-22,2015-01-08
UVU,NYSE ARCA,ETF,USD,2007-02-26,2015-01-08
UVV,NYSE,Stock,USD,1988-01-05,2021-03-10
UWC,NYSE ARCA,ETF,USD,2009-07-02,2015-01-08
UWM,NYSE ARCA,ETF,USD,2007-01-25,2021-03-10
UWMC,NYSE,Stock,USD,2021-03-04,2021-03-10
UWMC-WS,NASDAQ,Stock,USD,2020-04-08,2021-03-04
UWMC-WS,NYSE,Stock,USD,2021-01-22,2021-03-10
UWN,NYSE,Stock,USD,1999-05-03,2019-06-14
UWT,NYSE ARCA,ETF,USD,2016-12-09,2020-04-02
UXI,NYSE ARCA,ETF,USD,2007-02-01,2021-03-10
UXIN,NASDAQ,Stock,USD,2018-06-27,2021-03-10
UXJ,NYSE ARCA,ETF,USD,2010-05-07,2017-09-14
UYG,NYSE ARCA,ETF,USD,2007-02-01,2021-03-10
UYM,NYSE ARCA,ETF,USD,2007-02-01,2021-03-10
UZA,NYSE,Stock,USD,2011-05-16,2021-03-10
UZB,NYSE,Stock,USD,2014-12-09,2021-03-10
UZC,NYSE,Stock,USD,2015-11-24,2021-03-10
UZD,NYSE,Stock,USD,2020-08-19,2021-03-10
UZE,NYSE,Stock,USD,2020-12-15,2021-03-10
UZG,NYSE,Stock,USD,2017-01-25,2017-02-14
V,NYSE,Stock,USD,2008-03-19,2021-03-10
VA,NASDAQ,Stock,USD,2016-01-04,2016-12-15
VABS,NYSE ARCA,ETF,USD,2021-02-10,2021-03-10
VAC,NYSE,Stock,USD,2011-11-08,2021-03-10
VACQ,NASDAQ,Stock,USD,2020-11-24,2021-03-10
VACQU,NASDAQ,Stock,USD,2020-09-25,2021-03-10
VACQW,NASDAQ,Stock,USD,2020-12-04,2021-03-10
VAL,NYSE,Stock,USD,1992-03-17,2017-07-14
VALE,NYSE,Stock,USD,2002-03-21,2021-03-10
VALE-P,NYSE,Stock,USD,2016-01-04,2017-11-24
VALQ,NYSE ARCA,ETF,USD,2018-01-16,2021-03-10
VALT,NYSE ARCA,ETF,USD,2019-10-09,2021-03-10
VALU,NASDAQ,Stock,USD,1995-08-18,2021-03-10
VALX,NASDAQ,ETF,USD,2014-12-10,2020-05-14
VAM,NYSE,Stock,USD,2018-05-10,2020-06-05
VAPO,NYSE,Stock,USD,2018-11-14,2021-03-10
VAQC,NASDAQ,Stock,USD,2021-03-10,2021-03-10
VAR,NYSE,Stock,USD,1988-01-05,2021-03-10
VASC,NASDAQ,Stock,USD,2016-01-04,2017-02-21
VAW,NYSE ARCA,ETF,USD,2004-01-30,2021-03-10
VB,NYSE ARCA,ETF,USD,2004-01-30,2021-03-10
VBF,NYSE,ETF,USD,1994-10-27,2021-03-10
VBFC,NASDAQ,Stock,USD,1996-04-01,2021-03-10
VBIV,NASDAQ,Stock,USD,1995-08-18,2021-03-10
VBK,NYSE ARCA,ETF,USD,2004-01-30,2021-03-10
VBLT,NASDAQ,Stock,USD,2014-10-01,2021-03-10
VBND,NYSE ARCA,ETF,USD,2014-10-16,2021-03-10
VBR,NYSE ARCA,ETF,USD,2004-01-30,2021-03-10
VBTX,NASDAQ,Stock,USD,2014-10-09,2021-03-10
VC,NASDAQ,Stock,USD,2010-10-05,2021-03-10
VCAR,NYSE ARCA,ETF,USD,2020-12-29,2021-03-10
VCBI,NASDAQ,Stock,USD,2006-12-28,2014-01-31
VCEL,NASDAQ,Stock,USD,1997-02-04,2021-03-10
VCF,NYSE MKT,ETF,USD,1995-08-18,2021-03-10
VCI,NYSE,Stock,USD,2006-12-28,2014-02-04
VCIF,NYSE,ETF,USD,2019-05-28,2021-03-10
VCIT,NASDAQ,ETF,USD,2009-11-23,2021-03-10
VCKA,NASDAQ,Stock,USD,2021-03-05,2021-03-10
VCKAU,NASDAQ,Stock,USD,2021-01-07,2021-03-10
VCKAW,NASDAQ,Stock,USD,2021-03-08,2021-03-10
VCLO,NYSE ARCA,ETF,USD,2020-12-29,2021-03-10
VCLT,NASDAQ,ETF,USD,2009-11-23,2021-03-10
VCMIX,NASDAQ,Mutual Fund,USD,2012-07-09,2021-03-10
VCNX,NASDAQ,Stock,USD,2018-08-09,2021-03-10
VCO,NYSE,Stock,USD,1994-10-17,2018-07-12
VCR,NYSE ARCA,ETF,USD,2004-01-30,2021-03-10
VCRA,NYSE,Stock,USD,2012-03-28,2021-03-10
VCRRX,NASDAQ,Mutual Fund,USD,2017-09-18,2021-03-10
VCSH,NASDAQ,ETF,USD,2009-11-23,2021-03-10
VCTR,NASDAQ,Stock,USD,2018-02-08,2021-03-10
VCV,NYSE,ETF,USD,1994-10-27,2021-03-10
VCVC,NASDAQ,Stock,USD,2021-01-13,2021-03-10
VCVCU,NASDAQ,Stock,USD,2020-11-24,2021-03-10
VCVCW,NASDAQ,Stock,USD,2021-01-12,2021-03-10
VCYT,NASDAQ,Stock,USD,2013-10-30,2021-03-10
VDC,NYSE ARCA,ETF,USD,2004-01-30,2021-03-10
VDE,NYSE ARCA,ETF,USD,2004-09-29,2021-03-10
VDSI,NASDAQ,Stock,USD,1998-05-21,2018-06-05
VDTH,NASDAQ,Stock,USD,2015-04-01,2018-04-12
VEA,NYSE ARCA,ETF,USD,2007-07-26,2021-03-10
VEAC,NASDAQ,Stock,USD,2017-04-28,2019-04-15
VEACU,NASDAQ,Stock,USD,2017-04-11,2019-04-15
VEACW,NASDAQ,Stock,USD,2017-05-10,2019-04-15
VEC,NYSE,Stock,USD,2014-09-16,2021-03-10
VECO,NASDAQ,Stock,USD,1994-11-29,2021-03-10
VEDL,NYSE,Stock,USD,2007-06-20,2021-03-10
VEEV,NYSE,Stock,USD,2013-10-16,2021-03-10
VEGA,NYSE ARCA,ETF,USD,2012-09-18,2021-03-10
VEGI,NYSE ARCA,ETF,USD,2012-02-02,2021-03-10
VEGN,NYSE ARCA,ETF,USD,2019-09-10,2021-03-10
VEL,NYSE,Stock,USD,2020-01-17,2021-03-10
VELOU,NASDAQ,Stock,USD,2021-02-23,2021-03-10
VELTF,NASDAQ,Stock,USD,2016-01-04,2018-04-24
VENAU,NASDAQ,Stock,USD,2021-02-09,2021-03-10
VEON,NASDAQ,Stock,USD,1996-11-15,2021-03-10
VER,NYSE,Stock,USD,2015-07-31,2021-03-10
VER-P-F,NYSE,Stock,USD,2015-07-31,2021-03-10
VERB,NASDAQ,Stock,USD,2015-02-02,2021-03-10
VERBW,NASDAQ,Stock,USD,2019-04-05,2021-03-10
VERI,NASDAQ,Stock,USD,2017-05-12,2021-03-10
VERO,NASDAQ,Stock,USD,2012-11-05,2021-03-10
VERT-U,NYSE,Stock,USD,2020-02-10,2021-01-15
VERU,NASDAQ,Stock,USD,1999-02-11,2021-03-10
VERX,NASDAQ,Stock,USD,2020-07-29,2021-03-10
VERY,NASDAQ,Stock,USD,2019-08-15,2021-03-10
VESH,NYSE ARCA,ETF,USD,2017-06-28,2018-11-27
VET,NYSE,Stock,USD,2010-09-14,2021-03-10
VETS,NASDAQ,ETF,USD,2018-04-10,2021-03-10
VEU,NYSE ARCA,ETF,USD,2007-03-08,2021-03-10
VFC,NYSE,Stock,USD,1985-07-01,2021-03-10
VFC-W,NYSE,Stock,USD,2019-05-21,2019-05-22
VFF,NASDAQ,Stock,USD,2010-03-25,2021-03-10
VFH,NYSE ARCA,ETF,USD,2004-01-30,2021-03-10
VFIN,NYSE ARCA,ETF,USD,2020-12-29,2021-03-10
VFL,NYSE MKT,ETF,USD,1995-08-18,2021-03-10
VFLEX,NASDAQ,Mutual Fund,USD,2019-07-05,2021-03-10
VG,NASDAQ,Stock,USD,2006-05-24,2021-03-10
VGAC,NYSE,Stock,USD,2020-11-23,2021-03-10
VGAC-U,NYSE,Stock,USD,2020-10-02,2021-03-10
VGAC-WS,NYSE,Stock,USD,2020-11-23,2021-03-10
VGI,NYSE,ETF,USD,2012-02-24,2021-03-10
VGIT,NASDAQ,ETF,USD,2009-11-23,2021-03-10
VGK,NYSE ARCA,ETF,USD,2005-03-10,2021-03-10
VGLT,NASDAQ,ETF,USD,2010-01-04,2021-03-10
VGM,NYSE,ETF,USD,1992-02-19,2021-03-10
VGR,NYSE,Stock,USD,1987-10-09,2021-03-10
VGSH,NASDAQ,ETF,USD,2009-11-23,2021-03-10
VGT,NYSE ARCA,ETF,USD,2004-01-30,2021-03-10
VGZ,NYSE MKT,Stock,USD,1990-04-30,2021-03-10
VHAQ,NYSE MKT,Stock,USD,2021-02-04,2021-03-10
VHAQ-U,NYSE MKT,Stock,USD,2020-12-23,2021-03-10
VHAQ-WS,NYSE MKT,Stock,USD,2021-02-04,2021-03-10
VHC,NYSE,Stock,USD,1999-07-30,2021-03-10
VHI,NYSE,Stock,USD,1986-06-04,2021-03-10
VHS,NYSE,Stock,USD,2011-06-22,2013-09-30
VHT,NYSE ARCA,ETF,USD,2004-01-30,2021-03-10
VIA,NASDAQ,Stock,USD,2005-12-05,2019-12-04
VIAB,NASDAQ,Stock,USD,2005-12-05,2019-12-04
VIAC,NASDAQ,Stock,USD,2006-01-03,2021-03-10
VIAC,NYSE,Stock,USD,2005-12-05,2019-12-04
VIACA,NASDAQ,Stock,USD,2006-01-03,2021-03-10
VIAO,NYSE,Stock,USD,2020-09-25,2021-03-10
VIAS,NASDAQ,Stock,USD,1994-05-27,2015-05-29
VIAV,NASDAQ,Stock,USD,2015-08-04,2021-03-10
VIAVV,NASDAQ,Stock,USD,2015-07-23,2015-08-03
VICE,NYSE ARCA,ETF,USD,2020-11-17,2021-03-10
VICE,NASDAQ,ETF,USD,2017-12-13,2020-11-16
VICI,NYSE,Stock,USD,2017-10-17,2021-03-10
VICR,NASDAQ,Stock,USD,1991-11-27,2021-03-10
VIDG,NYSE ARCA,ETF,USD,2018-08-01,2019-12-26
VIDI,NYSE ARCA,ETF,USD,2013-10-30,2021-03-10
VIE,NASDAQ,Stock,USD,2019-10-03,2021-03-10
VIEW,NASDAQ,Stock,USD,2020-10-19,2021-03-10
VIEWW,NASDAQ,Stock,USD,2020-10-21,2021-03-10
VIG,NYSE ARCA,ETF,USD,2006-04-27,2021-03-10
VIGI,NASDAQ,ETF,USD,2016-03-02,2021-03-10
VIH,NASDAQ,Stock,USD,2020-11-19,2021-03-10
VIHAU,NASDAQ,Stock,USD,2020-09-23,2021-03-10
VIHAW,NASDAQ,Stock,USD,2020-11-20,2021-03-10
VII,NASDAQ,Stock,USD,2021-02-12,2021-03-10
VII,NYSE,Stock,USD,1992-03-17,2018-07-11
VIIAU,NASDAQ,Stock,USD,2020-12-23,2021-03-10
VIIAW,NASDAQ,Stock,USD,2021-02-12,2021-03-10
VIIX,NYSE,Stock,USD,2020-06-30,2020-07-02
VIIZ,NASDAQ,ETF,USD,2010-11-30,2018-08-16
VIMC,NASDAQ,Stock,USD,2005-11-15,2015-12-18
VINC,NASDAQ,Stock,USD,2020-05-27,2021-03-10
VINCU,NASDAQ,Stock,USD,2020-03-06,2021-03-10
VINCW,NASDAQ,Stock,USD,2020-05-21,2021-03-10
VINO,NASDAQ,Stock,USD,2016-09-23,2021-03-10
VINP,NASDAQ,Stock,USD,2021-01-28,2021-03-10
VIOG,NYSE ARCA,ETF,USD,2010-09-09,2021-03-10
VIOO,NYSE ARCA,ETF,USD,2010-09-09,2021-03-10
VIOT,NASDAQ,Stock,USD,2018-09-25,2021-03-10
VIOV,NYSE ARCA,ETF,USD,2010-09-09,2021-03-10
VIPS,NYSE,Stock,USD,2012-03-23,2021-03-10
VIR,NASDAQ,Stock,USD,2019-10-11,2021-03-10
VIRC,NASDAQ,Stock,USD,1992-03-17,2021-03-10
VIRI,NASDAQ,Stock,USD,2020-12-17,2021-03-10
VIRT,NASDAQ,Stock,USD,2015-04-16,2021-03-10
VIRX,NASDAQ,Stock,USD,2005-09-27,2021-03-10
VIS,NYSE ARCA,ETF,USD,2004-09-29,2021-03-10
VISL,NASDAQ,Stock,USD,2012-04-18,2021-03-10
VISN,NASDAQ,Stock,USD,2016-01-04,2017-03-27
VIST,NYSE,Stock,USD,2019-07-26,2021-03-10
VITL,NASDAQ,Stock,USD,2020-07-31,2021-03-10
VIV,NYSE,Stock,USD,1998-11-16,2021-03-10
VIV-W,NYSE,Stock,USD,2020-11-24,2020-11-27
VIVE,NASDAQ,Stock,USD,2001-01-02,2021-03-10
VIVO,NASDAQ,Stock,USD,1992-02-26,2021-03-10
VIXH,NYSE ARCA,ETF,USD,2012-09-06,2017-08-17
VJET,NASDAQ,Stock,USD,2013-10-18,2021-03-10
VKI,NYSE MKT,ETF,USD,1995-08-18,2021-03-10
VKQ,NYSE,ETF,USD,1991-11-21,2021-03-10
VKTX,NASDAQ,Stock,USD,2015-04-29,2021-03-10
VKTXW,NASDAQ,Stock,USD,2016-04-08,2021-03-10
VLDR,NASDAQ,Stock,USD,2018-10-26,2021-03-10
VLDRW,NASDAQ,Stock,USD,2018-10-26,2020-09-30
VLDRW,NASDAQ,Stock,USD,2020-10-01,2021-03-10
VLGEA,NASDAQ,Stock,USD,1990-03-27,2021-03-10
VLLV,NYSE ARCA,ETF,USD,2016-01-06,2016-03-31
VLML,NYSE ARCA,ETF,USD,2016-01-04,2016-03-31
VLO,NYSE,Stock,USD,1982-01-04,2021-03-10
VLON,NASDAQ,Stock,USD,2021-02-10,2021-03-10
VLP,NYSE,Stock,USD,2013-12-11,2019-02-04
VLRS,NYSE,Stock,USD,2013-09-18,2021-03-10
VLSM,NYSE ARCA,ETF,USD,2016-01-05,2016-03-31
VLT,NYSE,ETF,USD,1989-06-30,2021-03-10
VLU,NYSE ARCA,ETF,USD,2012-10-25,2021-03-10
VLY,NASDAQ,Stock,USD,1990-03-23,2021-03-10
VLY-P-A,NYSE,Stock,USD,2015-07-06,2018-10-09
VLY-WS,NYSE,Stock,USD,2014-09-22,2018-10-08
VLYPO,NASDAQ,Stock,USD,2017-07-28,2021-03-10
VLYPP,NASDAQ,Stock,USD,2015-06-17,2021-03-10
VLYWW,NASDAQ,Stock,USD,2008-07-11,2018-11-09
VM,NYSE,Stock,USD,2007-10-11,2009-11-24
VMAC,NASDAQ,Stock,USD,2020-08-21,2021-03-10
VMACU,NASDAQ,Stock,USD,2020-08-07,2021-03-10
VMACW,NASDAQ,Stock,USD,2020-08-21,2021-03-10
VMAR,NASDAQ,Stock,USD,2020-11-24,2021-03-10
VMBS,NASDAQ,ETF,USD,2009-11-23,2021-03-10
VMC,NYSE,Stock,USD,1988-01-05,2021-03-10
VMD,NASDAQ,Stock,USD,2018-01-04,2021-03-10
VMED,NASDAQ,Stock,USD,2004-07-19,2013-06-24
VMEM,NYSE,Stock,USD,2013-09-27,2016-10-27
VMEMQ,NYSE,Stock,USD,2016-01-04,2017-08-28
VMI,NYSE,Stock,USD,1990-03-26,2021-03-10
VMM,NYSE MKT,ETF,USD,1995-08-18,2021-03-10
VMO,NYSE,ETF,USD,1992-06-04,2021-03-10
VMW,NYSE,Stock,USD,2007-08-15,2021-03-10
VNCE,NYSE,Stock,USD,2013-11-22,2021-03-10
VNDA,NASDAQ,Stock,USD,2006-04-12,2021-03-10
VNE,NYSE,Stock,USD,2018-06-11,2021-03-10
VNET,NASDAQ,Stock,USD,2011-04-21,2021-03-10
VNLA,NYSE ARCA,ETF,USD,2016-11-17,2021-03-10
VNLPY,NASDAQ,Stock,USD,2007-07-13,2018-11-07
VNMC,NYSE ARCA,ETF,USD,2020-09-17,2021-03-10
VNO,NYSE,Stock,USD,1988-01-05,2021-03-10
VNO-P-G,NYSE,Stock,USD,2014-09-22,2018-01-03
VNO-P-I,NYSE,Stock,USD,2014-09-22,2018-01-10
VNO-P-K,NYSE,Stock,USD,2014-09-22,2021-03-10
VNO-P-L,NYSE,Stock,USD,2014-09-22,2021-03-10
VNO-P-M,NYSE,Stock,USD,2017-12-04,2021-03-10
VNO-P-N,NYSE,Stock,USD,2020-11-23,2021-03-10
VNOM,NASDAQ,Stock,USD,2014-06-18,2021-03-10
VNQ,NYSE ARCA,ETF,USD,2004-09-29,2021-03-10
VNQI,NASDAQ,ETF,USD,2010-11-01,2021-03-10
VNR,NASDAQ,Stock,USD,2017-01-03,2017-02-10
VNRX,NYSE MKT,Stock,USD,2007-04-25,2021-03-10
VNSE,NYSE ARCA,ETF,USD,2020-09-17,2021-03-10
VNT,NYSE,Stock,USD,2020-10-09,2021-03-10
VNT-W,NYSE,Stock,USD,2020-09-24,2020-10-08
VNTR,NYSE,Stock,USD,2017-08-03,2021-03-10
VNTV,NYSE,Stock,USD,2012-03-22,2018-01-12
VO,NYSE ARCA,ETF,USD,2004-01-30,2021-03-10
VOC,NYSE,Stock,USD,2011-05-06,2021-03-10
VOCS,NASDAQ,Stock,USD,2005-12-07,2014-05-30
VOD,NASDAQ,Stock,USD,1988-12-16,2021-03-10
VOE,NYSE ARCA,ETF,USD,2006-08-25,2021-03-10
VOLC,NASDAQ,Stock,USD,2006-06-15,2015-02-25
VOLT,NYSE MKT,Stock,USD,1990-03-26,2021-03-10
VONE,NASDAQ,ETF,USD,2010-09-22,2021-03-10
VONG,NASDAQ,ETF,USD,2010-09-22,2021-03-10
VONV,NASDAQ,ETF,USD,2010-09-22,2021-03-10
VOO,NYSE ARCA,ETF,USD,2010-09-09,2021-03-10
VOOG,NYSE ARCA,ETF,USD,2010-09-09,2021-03-10
VOOV,NYSE ARCA,ETF,USD,2010-09-09,2021-03-10
VOR,NASDAQ,Stock,USD,2021-02-05,2021-03-10
VOSOU,NASDAQ,Stock,USD,2021-01-22,2021-03-10
VOT,NYSE ARCA,ETF,USD,2006-08-25,2021-03-10
VOX,NYSE ARCA,ETF,USD,2004-09-29,2021-03-10
VOXX,NASDAQ,Stock,USD,1992-03-16,2021-03-10
VOYA,NYSE,Stock,USD,2013-05-02,2021-03-10
VOYA-P-B,NYSE,Stock,USD,2019-06-12,2021-03-10
VPC,NYSE ARCA,ETF,USD,2019-02-08,2021-03-10
VPCBU,NASDAQ,Stock,USD,2021-03-05,2021-03-10
VPCC-U,NYSE,Stock,USD,2021-03-05,2021-03-10
VPCO,NASDAQ,Stock,USD,2010-02-10,2016-02-16
VPCOU,NASDAQ,Stock,USD,2015-07-30,2016-02-02
VPFG,NASDAQ,Stock,USD,2006-10-03,2014-12-31
VPG,NYSE,Stock,USD,2010-06-23,2021-03-10
VPL,NYSE ARCA,ETF,USD,2005-03-10,2021-03-10
VPN,NASDAQ,ETF,USD,2020-10-29,2021-03-10
VPOP,NYSE ARCA,ETF,USD,2020-12-29,2021-03-10
VPRT,NASDAQ,Stock,USD,2005-09-30,2014-11-12
VPS,NYSE MKT,Stock,USD,2017-01-25,2017-02-01
VPU,NYSE ARCA,ETF,USD,2004-01-30,2021-03-10
VPV,NYSE,ETF,USD,1994-10-27,2021-03-10
VQ,NYSE,Stock,USD,2006-12-28,2012-10-03
VQTS,NYSE ARCA,ETF,USD,2016-01-04,2016-08-25
VR,NYSE,Stock,USD,2007-08-01,2018-07-18
VR-P-A,NYSE,Stock,USD,2016-06-07,2018-12-14
VR-P-A-CL,NYSE,Stock,USD,2016-06-07,2018-10-29
VR-P-B,NYSE,Stock,USD,2017-06-13,2018-12-14
VR-P-B-CL,NYSE,Stock,USD,2017-06-13,2018-10-29
VRA,NASDAQ,Stock,USD,2010-10-21,2021-03-10
VRAI,NYSE ARCA,ETF,USD,2019-02-08,2021-03-10
VRAY,NASDAQ,Stock,USD,2015-12-28,2021-03-10
VRCA,NASDAQ,Stock,USD,2018-06-15,2021-03-10
VRD,NYSE ARCA,ETF,USD,2009-09-24,2015-03-18
VRDN,NASDAQ,Stock,USD,2014-06-18,2021-03-10
VREX,NASDAQ,Stock,USD,2017-01-20,2021-03-10
VRIG,NASDAQ,ETF,USD,2016-09-22,2021-03-10
VRM,NASDAQ,Stock,USD,2020-06-09,2021-03-10
VRME,NASDAQ,Stock,USD,2009-05-07,2021-03-10
VRMEW,NASDAQ,Stock,USD,2020-06-18,2021-03-10
VRNA,NASDAQ,Stock,USD,2017-04-27,2021-03-10
VRNS,NASDAQ,Stock,USD,2014-02-28,2021-03-10
VRNT,NASDAQ,Stock,USD,2002-05-16,2021-03-10
VRP,NYSE ARCA,ETF,USD,2014-05-01,2021-03-10
VRPIX,NASDAQ,Mutual Fund,USD,2017-02-01,2017-07-17
VRPX,NASDAQ,Stock,USD,2021-02-17,2021-03-10
VRRM,NASDAQ,Stock,USD,2017-03-24,2021-03-10
VRS,NYSE,Stock,USD,2016-07-19,2021-03-10
VRS1,NYSE,Stock,USD,2008-06-09,2015-09-21
VRSK,NASDAQ,Stock,USD,2009-10-07,2021-03-10
VRSN,NASDAQ,Stock,USD,1998-01-30,2021-03-10
VRT,NYSE,Stock,USD,2018-07-30,2021-03-10
VRTS,NASDAQ,Stock,USD,2009-01-02,2021-03-10
VRTSP,NASDAQ,Stock,USD,2017-01-27,2020-02-03
VRTU,NASDAQ,Stock,USD,2007-08-03,2021-02-11
VRTV,NYSE,Stock,USD,2014-07-01,2021-03-10
VRTX,NASDAQ,Stock,USD,1991-07-24,2021-03-10
VRX,NYSE,Stock,USD,1994-03-30,2018-07-13
VS,NASDAQ,Stock,USD,2021-01-15,2021-03-10
VSAR,NASDAQ,Stock,USD,2014-03-21,2018-10-15
VSAT,NASDAQ,Stock,USD,1996-12-03,2021-03-10
VSB,NYSE,Stock,USD,2013-07-22,2014-11-24
VSCP,NASDAQ,Stock,USD,2016-01-04,2016-05-12
VSDA,NASDAQ,ETF,USD,2017-04-18,2021-03-10
VSEC,NASDAQ,Stock,USD,1995-08-18,2021-03-10
VSH,NYSE,Stock,USD,1988-01-04,2021-03-10
VSI,NYSE,Stock,USD,2009-10-28,2019-12-16
VSL,NYSE ARCA,ETF,USD,2018-02-23,2021-03-10
VSLAX,NASDAQ,Mutual Fund,USD,2005-02-18,2021-03-10
VSLCX,NASDAQ,Mutual Fund,USD,2005-02-18,2021-03-10
VSLR,NYSE,Stock,USD,2014-10-01,2020-10-09
VSLYX,NASDAQ,Mutual Fund,USD,2017-02-01,2021-03-10
VSM,NYSE,Stock,USD,2016-10-03,2019-10-14
VSM-W,NYSE,Stock,USD,2016-09-19,2016-09-30
VSMV,NASDAQ,ETF,USD,2017-06-22,2021-03-10
VSPR,NASDAQ,Stock,USD,2020-11-24,2021-03-10
VSPRU,NASDAQ,Stock,USD,2020-09-30,2021-03-10
VSPRW,NASDAQ,Stock,USD,2020-11-30,2021-03-10
VSPY,NYSE ARCA,ETF,USD,2016-01-04,2016-10-17
VSR,NYSE,Stock,USD,1992-03-17,2017-09-26
VSS,NYSE ARCA,ETF,USD,2009-04-06,2021-03-10
VSSYW,NASDAQ,Stock,USD,2021-01-15,2021-03-10
VST,NYSE,Stock,USD,2016-10-04,2021-03-10
VST-WS-A,NYSE,Stock,USD,2018-04-10,2021-03-10
VSTA,NASDAQ,Stock,USD,2020-07-31,2021-03-10
VSTM,NASDAQ,Stock,USD,2012-01-27,2021-03-10
VSTO,NYSE,Stock,USD,2015-02-10,2021-03-10
VT,NYSE ARCA,ETF,USD,2008-06-26,2021-03-10
VTA,NYSE,ETF,USD,2007-07-26,2021-03-10
VTAE,NASDAQ,Stock,USD,2014-09-23,2016-10-26
VTAQ,NASDAQ,Stock,USD,2021-02-05,2021-03-10
VTAQR,NASDAQ,Stock,USD,2021-02-05,2021-03-10
VTAQU,NASDAQ,Stock,USD,2020-12-24,2021-03-10
VTAQW,NASDAQ,Stock,USD,2021-02-05,2021-03-10
VTC,NASDAQ,ETF,USD,2017-11-09,2021-03-10
VTEB,NYSE ARCA,ETF,USD,2015-08-25,2021-03-10
VTGN,NASDAQ,Stock,USD,2016-05-06,2021-03-10
VTHR,NASDAQ,ETF,USD,2010-09-22,2021-03-10
VTI,NYSE ARCA,ETF,USD,2001-05-31,2021-03-10
VTIP,NASDAQ,ETF,USD,2012-10-16,2021-03-10
VTIQ,NASDAQ,Stock,USD,2021-03-03,2021-03-10
VTIQU,NASDAQ,Stock,USD,2021-01-07,2021-03-10
VTIQU,NASDAQ,Stock,USD,2018-05-16,2020-06-03
VTIQW,NASDAQ,Stock,USD,2021-03-03,2021-03-10
VTN,NYSE,ETF,USD,1992-05-13,2021-03-10
VTNR,NASDAQ,Stock,USD,1997-01-02,2021-03-10
VTOL,NYSE,Stock,USD,2013-01-22,2021-03-10
VTR,NYSE,Stock,USD,1997-05-05,2021-03-10
VTRB,NYSE,Stock,USD,2013-03-11,2019-01-29
VTRN,NASDAQ,ETF,USD,2020-11-11,2021-03-10
VTRS,NASDAQ,Stock,USD,2020-11-16,2021-03-10
VTRSV,NASDAQ,Stock,USD,2020-11-12,2020-11-17
VTRU,NASDAQ,Stock,USD,2020-09-18,2021-03-10
VTSI,NASDAQ,Stock,USD,2016-01-04,2021-03-10
VTSS,NASDAQ,Stock,USD,1991-12-11,2015-05-06
VTTI,NYSE,Stock,USD,2014-08-01,2017-09-28
VTV,NYSE ARCA,ETF,USD,2004-01-30,2021-03-10
VTVT,NASDAQ,Stock,USD,2015-07-30,2021-03-10
VTWG,NASDAQ,ETF,USD,2010-09-22,2021-03-10
VTWO,NASDAQ,ETF,USD,2010-09-22,2021-03-10
VTWV,NASDAQ,ETF,USD,2010-09-22,2021-03-10
VUG,NYSE ARCA,ETF,USD,2004-01-30,2021-03-10
VUSE,NYSE ARCA,ETF,USD,2014-01-22,2021-03-10
VUZI,NASDAQ,Stock,USD,2010-04-05,2021-03-10
VV,NYSE ARCA,ETF,USD,2004-01-30,2021-03-10
VVC,NYSE,Stock,USD,1987-11-05,2019-02-26
VVI,NYSE,Stock,USD,2004-08-12,2021-03-10
VVNT,NYSE,Stock,USD,2020-01-21,2021-03-10
VVNT-WS,NYSE,Stock,USD,2020-01-21,2021-01-06
VVOS,NASDAQ,Stock,USD,2020-12-11,2021-03-10
VVPR,NASDAQ,Stock,USD,2016-12-29,2021-03-10
VVR,NYSE,ETF,USD,1998-06-24,2021-03-10
VVV,NYSE,Stock,USD,2016-09-23,2021-03-10
VVV-W,NYSE,Stock,USD,2017-05-03,2017-05-12
VWO,NYSE ARCA,ETF,USD,2005-03-10,2021-03-10
VWOB,NASDAQ,ETF,USD,2013-06-04,2021-03-10
VWR,NASDAQ,Stock,USD,2014-10-02,2017-11-21
VWTR,NASDAQ,Stock,USD,1991-03-21,2021-03-10
VXDN,NASDAQ,ETF,USD,2015-05-19,2016-09-16
VXF,NYSE ARCA,ETF,USD,2002-01-04,2021-03-10
VXRT,NASDAQ,Stock,USD,2018-02-12,2021-03-10
VXUP,NASDAQ,ETF,USD,2015-05-19,2016-09-16
VXUS,NASDAQ,ETF,USD,2011-01-28,2021-03-10
VXZ,NYSE ARCA,ETF,USD,2009-02-20,2019-01-29
VYFC,NASDAQ,Stock,USD,1997-01-03,2015-06-30
VYGG,NYSE,Stock,USD,2020-11-20,2021-03-10
VYGG-U,NYSE,Stock,USD,2020-10-02,2021-03-10
VYGG-WS,NYSE,Stock,USD,2020-11-20,2021-03-10
VYGR,NASDAQ,Stock,USD,2015-11-11,2021-03-10
VYM,NYSE ARCA,ETF,USD,2006-11-16,2021-03-10
VYMI,NASDAQ,ETF,USD,2016-03-02,2021-03-10
VYNE,NASDAQ,Stock,USD,2018-01-25,2021-03-10
VZ,NASDAQ,Stock,USD,1983-11-21,2021-03-10
VZA,NYSE,Stock,USD,2014-02-26,2019-03-08
VZA-CL,NYSE,Stock,USD,2019-02-08,2019-03-08
